,Protein_pair,Spearman_r,Pvalue,pcorr,FDR<0.05
309,YIL094C_YDR012W,0.9333333333333332,0.00023589981215941676,0.0009477018540665265,True
310,YBR115C_YDR012W,0.45,0.22421610749233659,0.16607269204242006,False
311,YNR050C_YDR012W,0.5499999999999999,0.12497678418833198,0.09933638588388709,False
312,YDL131W_YPL131W,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
313,YDL182W_YPL131W,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
314,YDR234W_YPL131W,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
315,YIL094C_YPL131W,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
316,YBR115C_YPL131W,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
317,YNR050C_YPL131W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
318,YDL131W_YML073C,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
319,YDL182W_YML073C,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
320,YDR234W_YML073C,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
321,YIL094C_YML073C,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
322,YBR115C_YML073C,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
323,YNR050C_YML073C,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
324,YDL131W_YLR448W,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
325,YDL182W_YLR448W,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
326,YDR234W_YLR448W,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
327,YIL094C_YLR448W,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
328,YBR115C_YLR448W,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
329,YNR050C_YLR448W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
330,YDL131W_YGL076C,0.5499999999999999,0.12497678418833198,0.09933638588388709,False
